occurrence_id,model,game_id,session_name,run_label,run_number,decoding_group,justification_id,sentence_id,sentence_text,candidate_surface,connective_surface,char_spans,start,end,n_char_spans,is_discontinuous,is_connective,raw_sense,top_level,confidence,relation_type
486,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,94,2,"Justin initially suspects him, and Mike later claims to have been the Robber who stole from Justin.",and,and,82-85,82,85,1,False,True,Expansion.Conjunction,Expansion,0.8878599405288696,Explicit
487,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,94,2,"Justin initially suspects him, and Mike later claims to have been the Robber who stole from Justin.",later,later,91-96,91,96,1,False,True,Temporal.Asynchronous,Temporal,0.9903998970985413,Explicit
488,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,94,3,"While other roles like Tanner are suspected, the Werewolf role is critical for Team Village to win.",while,While,151-156,151,156,1,False,True,Comparison.Contrast,Comparison,0.8534862399101257,Explicit
489,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,94,3,"While other roles like Tanner are suspected, the Werewolf role is critical for Team Village to win.",for,for,226-229,226,229,1,False,False,NoSense,,0.999971866607666,Explicit
490,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,94,4,Voting for Mike maximizes the chances of eliminating a Werewolf and securing a win for Team Village.,for,for,258-261,258,261,1,False,False,NoSense,,0.9999998807907104,Explicit
491,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,94,4,Voting for Mike maximizes the chances of eliminating a Werewolf and securing a win for Team Village.,and,and,315-318,315,318,1,False,False,NoSense,,0.9998995065689087,Explicit
492,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,94,4,Voting for Mike maximizes the chances of eliminating a Werewolf and securing a win for Team Village.,for,for,334-337,334,337,1,False,False,NoSense,,1.0,Explicit
493,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,95,1,"The discussion heavily centers around Mitchell's identity, with players speculating that he might be the Werewolf or the Tanner.",or,or,114-116,114,116,1,False,False,NoSense,,0.9999998807907104,Explicit
494,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,95,2,"Justin explicitly suggests that if Mitchell is the Werewolf, he will definitely kill somebody, which aligns with Team Village's goal.",if,if,161-163,161,163,1,False,True,Contingency.Condition,Contingency,0.924433708190918,Explicit
495,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,95,3,"Given the lack of definitive proof, Mitchell remains the prime target for elimination, as eliminating a Werewolf is the primary objective for Team Village.",for,for,333-336,333,336,1,False,False,NoSense,,1.0,Explicit
496,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,95,3,"Given the lack of definitive proof, Mitchell remains the prime target for elimination, as eliminating a Werewolf is the primary objective for Team Village.",as,as,350-352,350,352,1,False,True,Contingency.Cause,Contingency,0.9443976879119873,Explicit
497,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,95,3,"Given the lack of definitive proof, Mitchell remains the prime target for elimination, as eliminating a Werewolf is the primary objective for Team Village.",for,for,401-404,401,404,1,False,False,NoSense,,0.9999998807907104,Explicit
498,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,96,1,The discussion is highly confusing due to multiple role swaps and conflicting claims regarding who holds the Werewolf card.,and,and,62-65,62,65,1,False,False,NoSense,,0.9999998807907104,Explicit
499,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,96,2,"Justin explicitly claims to be the Werewolf, the Tanner, and the Drunk, which makes his identity highly suspect.",and,and,181-184,181,184,1,False,False,NoSense,,0.9999998807907104,Explicit
500,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,96,3,"While the transcript does not provide concrete proof of a Werewolf's presence, the consensus among Mitchell and Mike is to vote Justin out, suggesting he is the primary target of suspicion.",while,While,237-242,237,242,1,False,True,Comparison.Contrast,Comparison,0.6675259470939636,Explicit
501,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,96,3,"While the transcript does not provide concrete proof of a Werewolf's presence, the consensus among Mitchell and Mike is to vote Justin out, suggesting he is the primary target of suspicion.",and,and,345-348,345,348,1,False,False,NoSense,,0.9999727010726929,Explicit
502,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017,run_1,1,Stochastic,97,1,"The transcript shows significant confusion and conflicting claims regarding roles, especially concerning the Werewolf identity.",and,and,43-46,43,46,1,False,False,NoSense,,0.9999998807907104,Explicit
503,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017,run_1,1,Stochastic,97,2,"Mitchell directly accuses Caitlynn of being the Werewolf, and Caitlynn herself claimed the role.",and,and,186-189,186,189,1,False,True,Expansion.Conjunction,Expansion,0.9867662191390991,Explicit
504,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017,run_1,1,Stochastic,97,3,"While the evidence is circumstantial, Mitchell's direct accusation provides the strongest basis for suspicion in this volatile discussion.",while,While,225-230,225,230,1,False,True,Comparison.Contrast,Comparison,0.6670700907707214,Explicit
505,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017,run_1,1,Stochastic,97,3,"While the evidence is circumstantial, Mitchell's direct accusation provides the strongest basis for suspicion in this volatile discussion.",for,for,321-324,321,324,1,False,False,NoSense,,1.0,Explicit
506,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017,run_1,1,Stochastic,98,1,"The discussion is highly chaotic, with players accusing each other of lying and role-swapping, making definitive identification difficult.",and,and,76-79,76,79,1,False,False,NoSense,,0.9999898672103882,Explicit
507,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017,run_1,1,Stochastic,98,2,"However, Justin explicitly claims, ""I'm a werewolf"" and asserts, ""I was the only werewolf,"" which is a direct accusation that aligns with the goal of Team Village.",however,However,139-146,139,146,1,False,True,Comparison.Contrast,Comparison,0.7826732993125916,Explicit
508,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017,run_1,1,Stochastic,98,2,"However, Justin explicitly claims, ""I'm a werewolf"" and asserts, ""I was the only werewolf,"" which is a direct accusation that aligns with the goal of Team Village.",and,and,191-194,191,194,1,False,False,NoSense,,0.9898696541786194,Explicit
509,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017,run_1,1,Stochastic,98,3,"Since Team Village wins by eliminating a Werewolf, voting for Justin is the most direct strategy to achieve this goal, despite the uncertainty surrounding the transcript.",since,Since,303-308,303,308,1,False,True,Contingency.Cause,Contingency,0.9643802046775818,Explicit
510,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017,run_1,1,Stochastic,98,3,"Since Team Village wins by eliminating a Werewolf, voting for Justin is the most direct strategy to achieve this goal, despite the uncertainty surrounding the transcript.",for,for,361-364,361,364,1,False,False,NoSense,,1.0,Explicit
511,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017,run_1,1,Stochastic,99,1,"The discussion transcript indicates significant confusion regarding roles, but Mitchell explicitly suggests that Paul is a werewolf and votes for him.",but,but,75-78,75,78,1,False,True,Comparison.Contrast,Comparison,0.5947650671005249,Explicit
512,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017,run_1,1,Stochastic,99,1,"The discussion transcript indicates significant confusion regarding roles, but Mitchell explicitly suggests that Paul is a werewolf and votes for him.",and,and,132-135,132,135,1,False,False,NoSense,,0.9999189376831055,Explicit
513,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017,run_1,1,Stochastic,99,1,"The discussion transcript indicates significant confusion regarding roles, but Mitchell explicitly suggests that Paul is a werewolf and votes for him.",for,for,142-145,142,145,1,False,False,NoSense,,1.0,Explicit
514,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017,run_1,1,Stochastic,99,2,"Julie also votes for Paul, suggesting a collective suspicion toward him.",also,also,157-161,157,161,1,False,True,Expansion.Conjunction,Expansion,0.9957887530326843,Explicit
515,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017,run_1,1,Stochastic,99,2,"Julie also votes for Paul, suggesting a collective suspicion toward him.",for,for,168-171,168,171,1,False,False,NoSense,,1.0,Explicit
516,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017,run_1,1,Stochastic,99,3,"Since Team Village wins by eliminating a Werewolf, targeting Paul is the strongest strategy to achieve this goal.",since,Since,224-229,224,229,1,False,True,Contingency.Cause,Contingency,0.9534346461296082,Explicit
517,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017,run_1,1,Stochastic,99,4,"Based on the collective suspicion expressed, Paul is the most likely candidate for elimination.",for,for,417-420,417,420,1,False,False,NoSense,,1.0,Explicit
518,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#2#The#Drunk / Game1,One#Night#Ultimate#Werewolf#2#The#Drunk,run_1,1,Stochastic,100,1,"The discussion is highly chaotic, with multiple players speculating about who is the Werewolf and who swapped roles.",and,and,94-97,94,97,1,False,False,NoSense,,0.5015272498130798,Explicit
519,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#2#The#Drunk / Game1,One#Night#Ultimate#Werewolf#2#The#Drunk,run_1,1,Stochastic,100,2,"Several players, particularly Brett and Dylan, aggressively suggest that Dan or Audrey might be the Werewolf, leading to a split vote.",and,and,153-156,153,156,1,False,False,NoSense,,0.9999997615814209,Explicit
520,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#2#The#Drunk / Game1,One#Night#Ultimate#Werewolf#2#The#Drunk,run_1,1,Stochastic,100,2,"Several players, particularly Brett and Dylan, aggressively suggest that Dan or Audrey might be the Werewolf, leading to a split vote.",or,or,194-196,194,196,1,False,False,NoSense,,0.9999998807907104,Explicit
521,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#2#The#Drunk / Game1,One#Night#Ultimate#Werewolf#2#The#Drunk,run_1,1,Stochastic,100,3,"Since the game is nearing the voting phase, and there is no clear consensus, voting for the player who is being heavily accused or who is polarizing the discussion is a strategic choice.",since,Since,252-257,252,257,1,False,True,Contingency.Cause,Contingency,0.9998364448547363,Explicit
522,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#2#The#Drunk / Game1,One#Night#Ultimate#Werewolf#2#The#Drunk,run_1,1,Stochastic,100,3,"Since the game is nearing the voting phase, and there is no clear consensus, voting for the player who is being heavily accused or who is polarizing the discussion is a strategic choice.",and,and,296-299,296,299,1,False,True,Expansion.Conjunction,Expansion,0.9826792478561401,Explicit
523,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#2#The#Drunk / Game1,One#Night#Ultimate#Werewolf#2#The#Drunk,run_1,1,Stochastic,100,3,"Since the game is nearing the voting phase, and there is no clear consensus, voting for the player who is being heavily accused or who is polarizing the discussion is a strategic choice.",for,for,336-339,336,339,1,False,False,NoSense,,1.0,Explicit
524,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#2#The#Drunk / Game1,One#Night#Ultimate#Werewolf#2#The#Drunk,run_1,1,Stochastic,100,3,"Since the game is nearing the voting phase, and there is no clear consensus, voting for the player who is being heavily accused or who is polarizing the discussion is a strategic choice.",or,or,380-382,380,382,1,False,True,Expansion.Alternative,Expansion,0.9735270142555237,Explicit
525,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#2#The#Drunk / Game1,One#Night#Ultimate#Werewolf#2#The#Drunk,run_1,1,Stochastic,100,4,"Given the strong suspicion around Dan and Audrey, and the fact that the Werewolves aim to sow discord, voting for Dan seems like a plausible move to eliminate a potential threat, although the outcome is highly uncertain.",and,and,477-480,477,480,1,False,False,NoSense,,1.0,Explicit
526,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#2#The#Drunk / Game1,One#Night#Ultimate#Werewolf#2#The#Drunk,run_1,1,Stochastic,100,4,"Given the strong suspicion around Dan and Audrey, and the fact that the Werewolves aim to sow discord, voting for Dan seems like a plausible move to eliminate a potential threat, although the outcome is highly uncertain.",and,and,489-492,489,492,1,False,False,NoSense,,0.9999929666519165,Explicit
527,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#2#The#Drunk / Game1,One#Night#Ultimate#Werewolf#2#The#Drunk,run_1,1,Stochastic,100,4,"Given the strong suspicion around Dan and Audrey, and the fact that the Werewolves aim to sow discord, voting for Dan seems like a plausible move to eliminate a potential threat, although the outcome is highly uncertain.",for,for,549-552,549,552,1,False,False,NoSense,,1.0,Explicit
528,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#2#The#Drunk / Game1,One#Night#Ultimate#Werewolf#2#The#Drunk,run_1,1,Stochastic,100,4,"Given the strong suspicion around Dan and Audrey, and the fact that the Werewolves aim to sow discord, voting for Dan seems like a plausible move to eliminate a potential threat, although the outcome is highly uncertain.",although,although,618-626,618,626,1,False,True,Comparison.Contrast,Comparison,0.5718128085136414,Explicit
529,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018,run_1,1,Stochastic,101,1,"Mike explicitly stated that he looked at Meghan's card and determined she was a Werewolf, a claim that Justin supported.",and,and,55-58,55,58,1,False,False,NoSense,,0.9840825796127319,Explicit
530,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018,run_1,1,Stochastic,101,2,"While other players are suspected of being the Tanner, Meghan is the most strongly implicated player as a Werewolf.",while,While,121-126,121,126,1,False,True,Comparison.Contrast,Comparison,0.8704348802566528,Explicit
531,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018,run_1,1,Stochastic,101,2,"While other players are suspected of being the Tanner, Meghan is the most strongly implicated player as a Werewolf.",as,as,222-224,222,224,1,False,False,NoSense,,1.0,Explicit
532,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018,run_1,1,Stochastic,101,3,Eliminating her maximizes the chance of Team Village succeeding in their objective of finding and removing a Werewolf.,and,and,331-334,331,334,1,False,False,NoSense,,0.9999998807907104,Explicit
533,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018,run_1,1,Stochastic,102,1,Mitchell explicitly stated that he saw one werewolf card in the center and claimed that Meghan was the Drunk who took it.,and,and,71-74,71,74,1,False,False,NoSense,,0.9921244978904724,Explicit
534,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018,run_1,1,Stochastic,102,2,"While roles may have swapped, this direct accusation makes Meghan the primary suspect for holding the Werewolf card.",while,While,122-127,122,127,1,False,True,Comparison.Contrast,Comparison,0.7346560955047607,Explicit
535,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018,run_1,1,Stochastic,102,2,"While roles may have swapped, this direct accusation makes Meghan the primary suspect for holding the Werewolf card.",for,for,208-211,208,211,1,False,False,NoSense,,1.0,Explicit
536,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018,run_1,1,Stochastic,102,3,"Given the goal is to eliminate a Werewolf to win, voting for the player directly implicated by another player provides the highest chance of success.",for,for,296-299,296,299,1,False,False,NoSense,,1.0,Explicit
537,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018,run_1,1,Stochastic,103,1,"Alysha directly accused Mitchell of being a Werewolf, and Mitchell himself claimed to be one.",and,and,54-57,54,57,1,False,True,Expansion.Conjunction,Expansion,0.8968932032585144,Explicit
538,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018,run_1,1,Stochastic,103,2,"Furthermore, the complexity of the role swaps and the conflicting information regarding who saw whom suggests that Mitchell is a primary suspect.",furthermore,Furthermore,94-105,94,105,1,False,True,Expansion.Conjunction,Expansion,0.9965387582778931,Explicit
539,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018,run_1,1,Stochastic,103,2,"Furthermore, the complexity of the role swaps and the conflicting information regarding who saw whom suggests that Mitchell is a primary suspect.",and,and,140-143,140,143,1,False,False,NoSense,,0.9999914169311523,Explicit
540,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018,run_1,1,Stochastic,103,3,Eliminating him maximizes the chance of Team Village surviving the night and winning.,and,and,313-316,313,316,1,False,False,NoSense,,0.9999899864196777,Explicit
541,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018,run_1,1,Stochastic,104,1,"Multiple players, including Alysha, Justin, Mitchell, and Caitlynn, strongly indicated that Mike was the Werewolf, leading to a consensus that he should be eliminated.",and,and,54-57,54,57,1,False,False,NoSense,,0.9999998807907104,Explicit
542,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018,run_1,1,Stochastic,104,2,"Since Team Village wins by eliminating a Werewolf, voting for Mike maximizes the chances of achieving this goal.",since,Since,168-173,168,173,1,False,True,Contingency.Cause,Contingency,0.9634859561920166,Explicit
543,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018,run_1,1,Stochastic,104,2,"Since Team Village wins by eliminating a Werewolf, voting for Mike maximizes the chances of achieving this goal.",for,for,226-229,226,229,1,False,False,NoSense,,1.0,Explicit
544,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018,run_1,1,Stochastic,105,2,"Although the transcript is highly confusing due to role swaps and conflicting stories, this direct accusation provides the strongest lead for Team Village.",although,Although,111-119,111,119,1,False,True,Comparison.Contrast,Comparison,0.48200273513793945,Explicit
545,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018,run_1,1,Stochastic,105,2,"Although the transcript is highly confusing due to role swaps and conflicting stories, this direct accusation provides the strongest lead for Team Village.",and,and,173-176,173,176,1,False,False,NoSense,,1.0,Explicit
546,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018,run_1,1,Stochastic,105,2,"Although the transcript is highly confusing due to role swaps and conflicting stories, this direct accusation provides the strongest lead for Team Village.",for,for,249-252,249,252,1,False,False,NoSense,,0.9999998807907104,Explicit
547,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018,run_1,1,Stochastic,105,3,Eliminating the suspected Werewolf is crucial for Team Village to win.,for,for,313-316,313,316,1,False,False,NoSense,,0.9989008903503418,Explicit
548,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#3#Insomniac / Game1,One#Night#Ultimate#Werewolf#3#Insomniac,run_1,1,Stochastic,106,1,"The discussion transcript centers heavily on role swapping and mutual suspicion, particularly targeting Brett.",and,and,59-62,59,62,1,False,False,NoSense,,0.9999997615814209,Explicit
549,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#3#Insomniac / Game1,One#Night#Ultimate#Werewolf#3#Insomniac,run_1,1,Stochastic,106,2,"Players are debating whether Brett is the Werewolf or a Mason, and the probability of Werewolves being present is debated.",or,or,162-164,162,164,1,False,False,NoSense,,0.9999973773956299,Explicit
550,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#3#Insomniac / Game1,One#Night#Ultimate#Werewolf#3#Insomniac,run_1,1,Stochastic,106,2,"Players are debating whether Brett is the Werewolf or a Mason, and the probability of Werewolves being present is debated.",and,and,174-177,174,177,1,False,True,Expansion.Conjunction,Expansion,0.9953254461288452,Explicit
551,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#3#Insomniac / Game1,One#Night#Ultimate#Werewolf#3#Insomniac,run_1,1,Stochastic,106,3,"Since Team Village wins by eliminating a Werewolf, voting for the player who is the most likely culprit—Brett—is the optimal strategy to maximize the chances of victory.",since,Since,234-239,234,239,1,False,True,Contingency.Cause,Contingency,0.9945947527885437,Explicit
552,Gemma 4 2B,Youtube / One#Night#Ultimate#Werewolf#3#Insomniac / Game1,One#Night#Ultimate#Werewolf#3#Insomniac,run_1,1,Stochastic,106,3,"Since Team Village wins by eliminating a Werewolf, voting for the player who is the most likely culprit—Brett—is the optimal strategy to maximize the chances of victory.",for,for,292-295,292,295,1,False,False,NoSense,,1.0,Explicit
553,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018,run_1,1,Stochastic,107,1,"The transcript is highly confusing due to role swapping and conflicting claims, making definitive identification difficult.",and,and,56-59,56,59,1,False,False,NoSense,,1.0,Explicit
554,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018,run_1,1,Stochastic,107,2,"However, the voting phase suggests a strong suspicion around Paul and Mike being Werewolves, especially when Paul claims he started as a Werewolf and Mike is strongly implied to be one by several players.",however,However,124-131,124,131,1,False,True,Comparison.Contrast,Comparison,0.789323091506958,Explicit
555,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018,run_1,1,Stochastic,107,2,"However, the voting phase suggests a strong suspicion around Paul and Mike being Werewolves, especially when Paul claims he started as a Werewolf and Mike is strongly implied to be one by several players.",and,and,190-193,190,193,1,False,False,NoSense,,0.9999997615814209,Explicit
556,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018,run_1,1,Stochastic,107,2,"However, the voting phase suggests a strong suspicion around Paul and Mike being Werewolves, especially when Paul claims he started as a Werewolf and Mike is strongly implied to be one by several players.",when,when,228-232,228,232,1,False,True,Temporal.Synchrony,Temporal,0.7963451147079468,Explicit
