occurrence_id,model,game_id,session_name,run_label,run_number,decoding_group,justification_id,sentence_id,sentence_text,candidate_surface,connective_surface,char_spans,start,end,n_char_spans,is_discontinuous,is_connective,raw_sense,top_level,confidence,relation_type
369,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game7,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,run_1,1,Stochastic,71,3,"Since Team Village wins by eliminating a Werewolf, voting for Mitchell aligns with Team Village's objective to secure a win.",since,Since,246-251,246,251,1,False,True,Contingency.Cause,Contingency,0.7398802042007446,Explicit
370,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game7,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,run_1,1,Stochastic,71,3,"Since Team Village wins by eliminating a Werewolf, voting for Mitchell aligns with Team Village's objective to secure a win.",for,for,304-307,304,307,1,False,False,NoSense,,1.0,Explicit
371,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game8,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,run_1,1,Stochastic,72,1,"The game transcript is very short and lacks critical information about the roles, card swaps, and interactions needed to deduce a Werewolf.",and,and,34-37,34,37,1,False,False,NoSense,,0.9997181296348572,Explicit
372,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game8,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,run_1,1,Stochastic,72,1,"The game transcript is very short and lacks critical information about the roles, card swaps, and interactions needed to deduce a Werewolf.",and,and,94-97,94,97,1,False,False,NoSense,,0.9999998807907104,Explicit
373,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game8,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,run_1,1,Stochastic,72,2,"However, the focus of the discussion shifts toward uncertainty and potential threats, particularly around the possibility of the Tanner being involved.",however,However,140-147,140,147,1,False,True,Comparison.Contrast,Comparison,0.7726127505302429,Explicit
374,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game8,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,run_1,1,Stochastic,72,2,"However, the focus of the discussion shifts toward uncertainty and potential threats, particularly around the possibility of the Tanner being involved.",and,and,203-206,203,206,1,False,False,NoSense,,0.9999978542327881,Explicit
375,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game8,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,run_1,1,Stochastic,72,3,"Since the game is clearly incomplete regarding the Night phase outcomes, and no concrete evidence points to a specific player, the safest strategy under the stated rules is to lean towards avoiding an incorrect accusation, especially given that a tie results in no deaths.",since,Since,292-297,292,297,1,False,True,Contingency.Cause,Contingency,0.9995315074920654,Explicit
376,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game8,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,run_1,1,Stochastic,72,3,"Since the game is clearly incomplete regarding the Night phase outcomes, and no concrete evidence points to a specific player, the safest strategy under the stated rules is to lean towards avoiding an incorrect accusation, especially given that a tie results in no deaths.",and,and,365-368,365,368,1,False,True,Expansion.Conjunction,Expansion,0.893703043460846,Explicit
377,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game8,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,run_1,1,Stochastic,72,4,"Given the lack of decisive information, I cannot confidently point to a specific player as the Werewolf.",as,as,653-655,653,655,1,False,False,NoSense,,1.0,Explicit
378,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game10,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,73,1,"The discussion heavily focused on role swaps and confirming who has which role, particularly concerning the Seer and the Robber.",and,and,45-48,45,48,1,False,False,NoSense,,0.9994657635688782,Explicit
379,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game10,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,73,1,"The discussion heavily focused on role swaps and confirming who has which role, particularly concerning the Seer and the Robber.",and,and,113-116,113,116,1,False,False,NoSense,,1.0,Explicit
380,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game10,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,73,2,"Ultimately, the conversation concluded with James and Mike agreeing to vote Mitchell out.",ultimately,Ultimately,129-139,129,139,1,False,True,Temporal.Asynchronous,Temporal,0.7996730804443359,Explicit
381,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game10,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,73,2,"Ultimately, the conversation concluded with James and Mike agreeing to vote Mitchell out.",and,and,179-182,179,182,1,False,False,NoSense,,0.9961064457893372,Explicit
382,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game10,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,73,3,"While no definitive Werewolf action is detailed, Mitchell is the primary target of the group's unified suspicion, making him the logical choice for elimination.",while,While,219-224,219,224,1,False,True,Comparison.Contrast,Comparison,0.7179504036903381,Explicit
383,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game10,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,73,3,"While no definitive Werewolf action is detailed, Mitchell is the primary target of the group's unified suspicion, making him the logical choice for elimination.",for,for,363-366,363,366,1,False,False,NoSense,,1.0,Explicit
384,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game11,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,74,1,"The discussion strongly suggests a connection between Justin and Mitchell, specifically involving a Robber and a Werewolf.",and,and,61-64,61,64,1,False,False,NoSense,,0.9999992847442627,Explicit
385,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game11,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,74,1,"The discussion strongly suggests a connection between Justin and Mitchell, specifically involving a Robber and a Werewolf.",specifically,specifically,75-87,75,87,1,False,False,NoSense,,0.9824811816215515,Explicit
386,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game11,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,74,1,"The discussion strongly suggests a connection between Justin and Mitchell, specifically involving a Robber and a Werewolf.",and,and,107-110,107,110,1,False,False,NoSense,,1.0,Explicit
387,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game11,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,74,2,"Mitchell claimed to be a Minion who saw a Werewolf, and later suggested that Justin was the Werewolf and that Mitchell robbed him.",and,and,175-178,175,178,1,False,False,NoSense,,0.99146968126297,Explicit
388,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game11,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,74,2,"Mitchell claimed to be a Minion who saw a Werewolf, and later suggested that Justin was the Werewolf and that Mitchell robbed him.",later,later,179-184,179,184,1,False,True,Temporal.Asynchronous,Temporal,0.9996317625045776,Explicit
389,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game11,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,74,2,"Mitchell claimed to be a Minion who saw a Werewolf, and later suggested that Justin was the Werewolf and that Mitchell robbed him.",and,and,224-227,224,227,1,False,True,Expansion.Conjunction,Expansion,0.9934030175209045,Explicit
390,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game11,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,74,3,"While other players offer counterarguments, the sequence of claims and subsequent confirmations focused on this robbery narrative makes Justin the primary suspect.",while,While,254-259,254,259,1,False,True,Comparison.Contrast,Comparison,0.8194335103034973,Explicit
391,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game11,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,74,3,"While other players offer counterarguments, the sequence of claims and subsequent confirmations focused on this robbery narrative makes Justin the primary suspect.",and,and,321-324,321,324,1,False,False,NoSense,,1.0,Explicit
392,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game11,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,74,4,"Eliminating Justin targets the most likely Werewolf, securing the win condition for Team Village.",for,for,498-501,498,501,1,False,False,NoSense,,1.0,Explicit
393,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,75,1,"The transcript shows strong suspicion focused on Mitchell, particularly from Mike and Justin who believe Mitchell is the Werewolf.",and,and,82-85,82,85,1,False,False,NoSense,,0.9999998807907104,Explicit
394,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,75,2,"While role swapping is possible, the resulting conversation heavily leans towards Mitchell being the target.",while,While,131-136,131,136,1,False,True,Comparison.Contrast,Comparison,0.8109956383705139,Explicit
395,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,75,3,"Since Team Village wins by eliminating a Werewolf, targeting the most heavily suspected player is the optimal strategy to achieve victory.",since,Since,240-245,240,245,1,False,True,Contingency.Cause,Contingency,0.9286724328994751,Explicit
396,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game4,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,76,1,"The discussion heavily focuses on Mitchell's role and the potential implications of his card, with James suggesting he is a Werewolf and Caitlynn explicitly voting for him because 'it works in my favor.'",and,and,50-53,50,53,1,False,False,NoSense,,0.9999995231628418,Explicit
397,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game4,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,76,1,"The discussion heavily focuses on Mitchell's role and the potential implications of his card, with James suggesting he is a Werewolf and Caitlynn explicitly voting for him because 'it works in my favor.'",and,and,133-136,133,136,1,False,False,NoSense,,0.7000672817230225,Explicit
398,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game4,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,76,1,"The discussion heavily focuses on Mitchell's role and the potential implications of his card, with James suggesting he is a Werewolf and Caitlynn explicitly voting for him because 'it works in my favor.'",for,for,164-167,164,167,1,False,False,NoSense,,1.0,Explicit
399,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game4,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,76,1,"The discussion heavily focuses on Mitchell's role and the potential implications of his card, with James suggesting he is a Werewolf and Caitlynn explicitly voting for him because 'it works in my favor.'",because,because,172-179,172,179,1,False,True,Contingency.Cause,Contingency,0.9999873638153076,Explicit
400,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game4,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,76,2,"Since Team Village needs to eliminate a Werewolf to win, targeting Mitchell is the most logical strategic move based on the gathered information.",since,Since,204-209,204,209,1,False,True,Contingency.Cause,Contingency,0.9982422590255737,Explicit
401,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game5,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,77,1,"During the Night phase, Mike (acting as the Seer) looked at Justin's card and confirmed that Justin was the Werewolf.",as,as,37-39,37,39,1,False,False,NoSense,,1.0,Explicit
402,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game5,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,77,1,"During the Night phase, Mike (acting as the Seer) looked at Justin's card and confirmed that Justin was the Werewolf.",and,and,74-77,74,77,1,False,False,NoSense,,0.9960183501243591,Explicit
403,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game5,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,77,2,"Since Team Village wins by eliminating a Werewolf, Justin is the target for the vote.",since,Since,118-123,118,123,1,False,True,Contingency.Cause,Contingency,0.8671366572380066,Explicit
404,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game5,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,77,2,"Since Team Village wins by eliminating a Werewolf, Justin is the target for the vote.",for,for,190-193,190,193,1,False,False,NoSense,,1.0,Explicit
405,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game5,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,77,3,Casting a vote for Justin ensures Team Village achieves its objective.,for,for,219-222,219,222,1,False,False,NoSense,,1.0,Explicit
406,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game6,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,78,2,The discussion centered on whether the Werewolf card was visible and whether Mitchell had successfully switched roles to evade detection.,and,and,219-222,219,222,1,False,True,Expansion.Conjunction,Expansion,0.9366880059242249,Explicit
407,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game6,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,78,3,"As the game rules dictate that Team Village must eliminate a Werewolf, and Mitchell's highly uncertain behavior makes him a prime suspect, he is the logical target.",as,As,292-294,292,294,1,False,True,Temporal.Synchrony,Temporal,0.5199642181396484,Explicit
408,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game6,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,78,3,"As the game rules dictate that Team Village must eliminate a Werewolf, and Mitchell's highly uncertain behavior makes him a prime suspect, he is the logical target.",and,and,363-366,363,366,1,False,True,Expansion.Conjunction,Expansion,0.994392991065979,Explicit
409,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game7,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,79,1,"The discussion revolves around conflicting claims regarding what was seen during the Night phase actions, specifically involving the Minion and the Werewolf role.",specifically,specifically,106-118,106,118,1,False,False,NoSense,,0.9968121647834778,Explicit
410,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game7,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,79,1,"The discussion revolves around conflicting claims regarding what was seen during the Night phase actions, specifically involving the Minion and the Werewolf role.",and,and,140-143,140,143,1,False,False,NoSense,,0.9999997615814209,Explicit
411,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game7,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,79,2,"Justin claimed to be the Minion and saw no Werewolves, which led to the belief that none were present.",and,and,195-198,195,198,1,False,False,NoSense,,0.9959278702735901,Explicit
412,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game7,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,79,3,"However, the conversation quickly devolves into uncertainty, with references to cards switching and probabilities (like '66% chance').",however,However,266-273,266,273,1,False,True,Comparison.Contrast,Comparison,0.7796381115913391,Explicit
413,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game7,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,79,3,"However, the conversation quickly devolves into uncertainty, with references to cards switching and probabilities (like '66% chance').",and,and,362-365,362,365,1,False,False,NoSense,,0.9998182654380798,Explicit
414,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game7,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,79,4,"Since there is no definitive confirmation of a Werewolf being killed or identified, and given the high level of deception and uncertainty described, it is safer to conclude that no Werewolf is present.",since,Since,401-406,401,406,1,False,True,Contingency.Cause,Contingency,0.9971056580543518,Explicit
415,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game7,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,79,4,"Since there is no definitive confirmation of a Werewolf being killed or identified, and given the high level of deception and uncertainty described, it is safer to conclude that no Werewolf is present.",or,or,470-472,470,472,1,False,False,NoSense,,0.9999990463256836,Explicit
416,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game7,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,79,4,"Since there is no definitive confirmation of a Werewolf being killed or identified, and given the high level of deception and uncertainty described, it is safer to conclude that no Werewolf is present.",and,and,485-488,485,488,1,False,False,NoSense,,0.6199856400489807,Explicit
417,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game7,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,79,4,"Since there is no definitive confirmation of a Werewolf being killed or identified, and given the high level of deception and uncertainty described, it is safer to conclude that no Werewolf is present.",and,and,523-526,523,526,1,False,False,NoSense,,1.0,Explicit
418,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game9,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,80,1,"Player James directly accused Justin of being the Werewolf during the voting phase, claiming that he saw the Werewolf and then calling for Justin's gank.",and,and,118-121,118,121,1,False,False,NoSense,,0.9999693632125854,Explicit
419,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game9,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,80,1,"Player James directly accused Justin of being the Werewolf during the voting phase, claiming that he saw the Werewolf and then calling for Justin's gank.",then,then,122-126,122,126,1,False,True,Temporal.Asynchronous,Temporal,0.9998937845230103,Explicit
420,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game9,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,80,1,"Player James directly accused Justin of being the Werewolf during the voting phase, claiming that he saw the Werewolf and then calling for Justin's gank.",for,for,135-138,135,138,1,False,False,NoSense,,1.0,Explicit
421,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game9,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,80,2,"Furthermore, Mike claimed he saw both a Werewolf and a Troublemaker during the Night phase, suggesting a Werewolf is present in the game.",furthermore,Furthermore,154-165,154,165,1,False,True,Expansion.Conjunction,Expansion,0.9951883554458618,Explicit
422,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game9,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,80,2,"Furthermore, Mike claimed he saw both a Werewolf and a Troublemaker during the Night phase, suggesting a Werewolf is present in the game.",and,and,203-206,203,206,1,False,False,NoSense,,0.9999998807907104,Explicit
423,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game9,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,run_1,1,Stochastic,80,3,"Given that Team Village wins by eliminating a Werewolf, voting for the player most strongly suspected of holding the Werewolf card is the optimal strategy.",for,for,355-358,355,358,1,False,False,NoSense,,1.0,Explicit
424,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5,run_1,1,Stochastic,81,1,"The discussion quickly revolves around suspicions of who the Werewolf is and whether role swaps occurred, specifically involving Justin and Mitchell.",and,and,73-76,73,76,1,False,True,Expansion.Conjunction,Expansion,0.5885063409805298,Explicit
425,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5,run_1,1,Stochastic,81,1,"The discussion quickly revolves around suspicions of who the Werewolf is and whether role swaps occurred, specifically involving Justin and Mitchell.",specifically,specifically,106-118,106,118,1,False,False,NoSense,,0.9959793090820312,Explicit
426,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5,run_1,1,Stochastic,81,1,"The discussion quickly revolves around suspicions of who the Werewolf is and whether role swaps occurred, specifically involving Justin and Mitchell.",and,and,136-139,136,139,1,False,False,NoSense,,0.9999997615814209,Explicit
427,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5,run_1,1,Stochastic,81,2,"Justin directly suggests voting to kill Mitchell, and Paul also expresses suspicion that Mitchell is a Werewolf.",and,and,200-203,200,203,1,False,True,Expansion.Conjunction,Expansion,0.9608229398727417,Explicit
428,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5,run_1,1,Stochastic,81,2,"Justin directly suggests voting to kill Mitchell, and Paul also expresses suspicion that Mitchell is a Werewolf.",also,also,209-213,209,213,1,False,True,Expansion.Conjunction,Expansion,0.9990482926368713,Explicit
429,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5,run_1,1,Stochastic,81,3,"Given the high level of mutual suspicion regarding role swaps, targeting the player who is most frequently suspected of being the Werewolf offers the highest probability of Team Village eliminating a Werewolf and winning.",and,and,472-475,472,475,1,False,False,NoSense,,0.9999881982803345,Explicit
430,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5,run_1,1,Stochastic,82,1,"The discussion transcript is highly contradictory, with Justin and Mitchell intensely debating who holds the Werewolf card, the Robber card, and the Villager card.",and,and,63-66,63,66,1,False,False,NoSense,,0.9999183416366577,Explicit
431,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5,run_1,1,Stochastic,82,1,"The discussion transcript is highly contradictory, with Justin and Mitchell intensely debating who holds the Werewolf card, the Robber card, and the Villager card.",and,and,141-144,141,144,1,False,False,NoSense,,0.9999974966049194,Explicit
432,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5,run_1,1,Stochastic,82,2,"While strong accusations are made, there is no definitive evidence or internal consistency to confirm the Werewolf's identity.",while,While,164-169,164,169,1,False,True,Comparison.Contrast,Comparison,0.740192174911499,Explicit
433,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5,run_1,1,Stochastic,82,2,"While strong accusations are made, there is no definitive evidence or internal consistency to confirm the Werewolf's identity.",or,or,231-233,231,233,1,False,False,NoSense,,1.0,Explicit
434,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5,run_1,1,Stochastic,82,3,"Since I cannot confidently assert that any player holds the Werewolf role, and the game rules allow for the possibility that all Werewolf cards are in the center, I must conclude that there is no concrete confirmation of a Werewolf.",since,Since,291-296,291,296,1,False,True,Contingency.Cause,Contingency,0.9983479976654053,Explicit
435,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5,run_1,1,Stochastic,82,3,"Since I cannot confidently assert that any player holds the Werewolf role, and the game rules allow for the possibility that all Werewolf cards are in the center, I must conclude that there is no concrete confirmation of a Werewolf.",and,and,366-369,366,369,1,False,True,Expansion.Conjunction,Expansion,0.9903528094291687,Explicit
436,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5,run_1,1,Stochastic,82,3,"Since I cannot confidently assert that any player holds the Werewolf role, and the game rules allow for the possibility that all Werewolf cards are in the center, I must conclude that there is no concrete confirmation of a Werewolf.",for,for,391-394,391,394,1,False,False,NoSense,,1.0,Explicit
437,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5,run_1,1,Stochastic,83,2,"Mitchell is also claiming to be the Seer, a Village role, which makes him a prime suspect if he is the Werewolf.",also,also,130-134,130,134,1,False,True,Expansion.Conjunction,Expansion,0.9999793767929077,Explicit
438,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5,run_1,1,Stochastic,83,2,"Mitchell is also claiming to be the Seer, a Village role, which makes him a prime suspect if he is the Werewolf.",if,if,208-210,208,210,1,False,True,Contingency.Condition,Contingency,0.7942826151847839,Explicit
439,Gemma 4 2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5,run_1,1,Stochastic,83,3,"While Mitchell provided contradictory evidence later in the transcript, the initial strong accusation remains the most pressing lead for Team Village to pursue.",while,While,231-236,231,236,1,False,True,Comparison.Contrast,Comparison,0.7807450890541077,Explicit
