decoding_group,metric,semantic_category,discourse_relation,model_a,model_b,value_a,value_b,difference,ci_low,ci_high,ci_excludes_zero,n_justifications_with_category_a,n_justifications_with_category_b,low_support_diagnostic,n_valid_replicates,n_games,n_replicates,seed
Greedy,conditional_prevalence,Testimony,Contingency,Gemma 4 2B,Gemma 4 4B,0.6346153846153846,0.38686131386861317,0.24775407074677142,0.1242751282902295,0.3662774028334985,True,104,137,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Testimony,Contingency,Gemma 4 2B,Gemma 4 31B,0.6346153846153846,0.5291005291005291,0.10551485551485551,-0.01007764380415489,0.21829673016021356,False,104,189,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Testimony,Contingency,Gemma 4 4B,Gemma 4 31B,0.38686131386861317,0.5291005291005291,-0.1422392152319159,-0.24615214167064267,-0.035678169552303976,True,137,189,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Testimony,Expansion,Gemma 4 2B,Gemma 4 4B,0.5192307692307693,0.45985401459854014,0.059376754632229134,-0.06862745098039214,0.1868223595650227,False,104,137,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Testimony,Expansion,Gemma 4 2B,Gemma 4 31B,0.5192307692307693,0.6296296296296297,-0.11039886039886038,-0.2295130586513565,0.0036818819269289708,False,104,189,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Testimony,Expansion,Gemma 4 4B,Gemma 4 31B,0.45985401459854014,0.6296296296296297,-0.1697756150310895,-0.2772898583051919,-0.05964316046935671,True,137,189,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Testimony,Temporal,Gemma 4 2B,Gemma 4 4B,0.19230769230769232,0.34306569343065696,-0.15075800112296464,-0.26685480832138847,-0.035643138069181186,True,104,137,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Testimony,Temporal,Gemma 4 2B,Gemma 4 31B,0.19230769230769232,0.42857142857142855,-0.23626373626373623,-0.3280705487122061,-0.14300326910270963,True,104,189,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Testimony,Temporal,Gemma 4 4B,Gemma 4 31B,0.34306569343065696,0.42857142857142855,-0.08550573514077159,-0.18893284112851186,0.018218180981453894,False,137,189,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Testimony,Any explicit,Gemma 4 2B,Gemma 4 4B,0.9711538461538461,0.9854014598540146,-0.014247613700168471,-0.054545454545454564,0.022556390977443663,False,104,137,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Testimony,Any explicit,Gemma 4 2B,Gemma 4 31B,0.9711538461538461,0.9523809523809523,0.018772893772893817,-0.029000708194565412,0.06365885714558073,False,104,189,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Testimony,Any explicit,Gemma 4 4B,Gemma 4 31B,0.9854014598540146,0.9523809523809523,0.03302050747306229,-0.003235625620230671,0.07134071964314075,False,137,189,False,10000,191,10000,20260826
Greedy,conditional_prevalence,SocialJudgment,Comparison,Gemma 4 2B,Gemma 4 4B,0.6391752577319587,0.7572815533980582,-0.11810629566609954,-0.24879137869927342,0.01357850680964897,False,97,103,False,10000,191,10000,20260826
Greedy,conditional_prevalence,SocialJudgment,Comparison,Gemma 4 2B,Gemma 4 31B,0.6391752577319587,0.5862068965517241,0.052968361180234624,-0.10345106572927126,0.21280099368982563,False,97,58,False,10000,191,10000,20260826
Greedy,conditional_prevalence,SocialJudgment,Comparison,Gemma 4 4B,Gemma 4 31B,0.7572815533980582,0.5862068965517241,0.17107465684633416,0.013082621984584878,0.3317318925233645,True,103,58,False,10000,191,10000,20260826
Greedy,conditional_prevalence,SocialJudgment,Contingency,Gemma 4 2B,Gemma 4 4B,0.5979381443298969,0.2524271844660194,0.3455109598638775,0.2241569073953589,0.46464724028348425,True,97,103,False,10000,191,10000,20260826
Greedy,conditional_prevalence,SocialJudgment,Contingency,Gemma 4 2B,Gemma 4 31B,0.5979381443298969,0.3448275862068966,0.2531105581230003,0.09735576923076927,0.4075649840515049,True,97,58,False,10000,191,10000,20260826
Greedy,conditional_prevalence,SocialJudgment,Contingency,Gemma 4 4B,Gemma 4 31B,0.2524271844660194,0.3448275862068966,-0.09240040174087716,-0.24818303205803202,0.06561456354665565,False,103,58,False,10000,191,10000,20260826
Greedy,conditional_prevalence,SocialJudgment,Expansion,Gemma 4 2B,Gemma 4 4B,0.5154639175257731,0.5825242718446602,-0.06706035431888702,-0.20955273386801376,0.07744691280767631,False,97,103,False,10000,191,10000,20260826
Greedy,conditional_prevalence,SocialJudgment,Expansion,Gemma 4 2B,Gemma 4 31B,0.5154639175257731,0.6206896551724138,-0.10522573764664067,-0.26534415005196205,0.05672438646671072,False,97,58,False,10000,191,10000,20260826
Greedy,conditional_prevalence,SocialJudgment,Expansion,Gemma 4 4B,Gemma 4 31B,0.5825242718446602,0.6206896551724138,-0.038165383327753655,-0.20090454931972784,0.12964001807085904,False,103,58,False,10000,191,10000,20260826
Greedy,conditional_prevalence,SocialJudgment,Temporal,Gemma 4 2B,Gemma 4 4B,0.15463917525773196,0.2621359223300971,-0.10749674707236512,-0.22895970009372069,0.013152268671744865,False,97,103,False,10000,191,10000,20260826
Greedy,conditional_prevalence,SocialJudgment,Temporal,Gemma 4 2B,Gemma 4 31B,0.15463917525773196,0.39655172413793105,-0.24191254888019909,-0.3872763131151824,-0.0968655906092056,True,97,58,False,10000,191,10000,20260826
Greedy,conditional_prevalence,SocialJudgment,Temporal,Gemma 4 4B,Gemma 4 31B,0.2621359223300971,0.39655172413793105,-0.13441580180783397,-0.29261487236404005,0.02164906744345995,False,103,58,False,10000,191,10000,20260826
Greedy,conditional_prevalence,SocialJudgment,Any explicit,Gemma 4 2B,Gemma 4 4B,0.9690721649484536,0.9902912621359223,-0.021219097187468727,-0.0625,0.01737478423246776,False,97,103,False,10000,191,10000,20260826
Greedy,conditional_prevalence,SocialJudgment,Any explicit,Gemma 4 2B,Gemma 4 31B,0.9690721649484536,0.9655172413793104,0.00355492356914322,-0.05319148936170215,0.06644534390025544,False,97,58,False,10000,191,10000,20260826
Greedy,conditional_prevalence,SocialJudgment,Any explicit,Gemma 4 4B,Gemma 4 31B,0.9902912621359223,0.9655172413793104,0.024774020756611947,-0.019803048035605994,0.08108108108108103,False,103,58,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Behavioral,Comparison,Gemma 4 2B,Gemma 4 4B,0.5588235294117647,0.7395833333333334,-0.18075980392156865,-0.3796358858858859,0.01428662769455613,False,34,96,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Behavioral,Comparison,Gemma 4 2B,Gemma 4 31B,0.5588235294117647,0.48717948717948717,0.07164404223227755,-0.12017918271287974,0.25877363582222884,False,34,117,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Behavioral,Comparison,Gemma 4 4B,Gemma 4 31B,0.7395833333333334,0.48717948717948717,0.2524038461538462,0.10733852733001001,0.389633755576541,True,96,117,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Behavioral,Contingency,Gemma 4 2B,Gemma 4 4B,0.6470588235294118,0.21875,0.4283088235294118,0.24811866623079437,0.5982176372801372,True,34,96,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Behavioral,Contingency,Gemma 4 2B,Gemma 4 31B,0.6470588235294118,0.49572649572649574,0.15133232780291606,-0.03174720232242356,0.3250019349845201,False,34,117,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Behavioral,Contingency,Gemma 4 4B,Gemma 4 31B,0.21875,0.49572649572649574,-0.27697649572649574,-0.397512329339649,-0.15665501658910766,True,96,117,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Behavioral,Expansion,Gemma 4 2B,Gemma 4 4B,0.38235294117647056,0.4895833333333333,-0.10723039215686275,-0.2976944944494449,0.09678069299723371,False,34,96,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Behavioral,Expansion,Gemma 4 2B,Gemma 4 31B,0.38235294117647056,0.6324786324786325,-0.2501256913021619,-0.42143588992974246,-0.06829228224417658,True,34,117,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Behavioral,Expansion,Gemma 4 4B,Gemma 4 31B,0.4895833333333333,0.6324786324786325,-0.14289529914529914,-0.2769086174336726,-0.008378308695999198,True,96,117,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Behavioral,Temporal,Gemma 4 2B,Gemma 4 4B,0.08823529411764706,0.3645833333333333,-0.27634803921568624,-0.4089098502304147,-0.13246753246753246,True,34,96,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Behavioral,Temporal,Gemma 4 2B,Gemma 4 31B,0.08823529411764706,0.48717948717948717,-0.3989441930618401,-0.5172447710570944,-0.2716774109165414,True,34,117,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Behavioral,Temporal,Gemma 4 4B,Gemma 4 31B,0.3645833333333333,0.48717948717948717,-0.12259615384615385,-0.2545382839837656,0.010762130250653932,False,96,117,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Behavioral,Any explicit,Gemma 4 2B,Gemma 4 4B,0.9705882352941176,0.96875,0.0018382352941176405,-0.051588283828382875,0.046511627906976716,False,34,96,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Behavioral,Any explicit,Gemma 4 2B,Gemma 4 31B,0.9705882352941176,0.9829059829059829,-0.012317747611865215,-0.08571428571428574,0.036363636363636376,False,34,117,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Behavioral,Any explicit,Gemma 4 4B,Gemma 4 31B,0.96875,0.9829059829059829,-0.014155982905982856,-0.05882352941176472,0.026421695537563523,False,96,117,False,10000,191,10000,20260826
Greedy,conditional_prevalence,ClaimComparison,Comparison,Gemma 4 2B,Gemma 4 4B,0.6666666666666666,0.5526315789473685,0.11403508771929816,-0.1749653271692746,0.3921568627450981,False,15,38,True,10000,191,10000,20260826
Greedy,conditional_prevalence,ClaimComparison,Comparison,Gemma 4 2B,Gemma 4 31B,0.6666666666666666,0.47368421052631576,0.19298245614035087,-0.0714285714285714,0.43974557522123886,False,15,114,True,10000,191,10000,20260826
Greedy,conditional_prevalence,ClaimComparison,Comparison,Gemma 4 4B,Gemma 4 31B,0.5526315789473685,0.47368421052631576,0.07894736842105271,-0.10240359216687761,0.25907496496509486,False,38,114,False,10000,191,10000,20260826
Greedy,conditional_prevalence,ClaimComparison,Contingency,Gemma 4 2B,Gemma 4 4B,0.6,0.15789473684210525,0.4421052631578947,0.15242269163763067,0.7139538751095756,True,15,38,True,10000,191,10000,20260826
Greedy,conditional_prevalence,ClaimComparison,Contingency,Gemma 4 2B,Gemma 4 31B,0.6,0.47368421052631576,0.12631578947368421,-0.1474523723939612,0.39049111546808707,False,15,114,True,10000,191,10000,20260826
Greedy,conditional_prevalence,ClaimComparison,Contingency,Gemma 4 4B,Gemma 4 31B,0.15789473684210525,0.47368421052631576,-0.3157894736842105,-0.45661948276427733,-0.15978633348076077,True,38,114,False,10000,191,10000,20260826
Greedy,conditional_prevalence,ClaimComparison,Expansion,Gemma 4 2B,Gemma 4 4B,0.6666666666666666,0.39473684210526316,0.27192982456140347,-0.04245321990503255,0.5625,False,15,38,True,10000,191,10000,20260826
Greedy,conditional_prevalence,ClaimComparison,Expansion,Gemma 4 2B,Gemma 4 31B,0.6666666666666666,0.6578947368421053,0.00877192982456132,-0.24999999999999994,0.25472029406196756,False,15,114,True,10000,191,10000,20260826
Greedy,conditional_prevalence,ClaimComparison,Expansion,Gemma 4 4B,Gemma 4 31B,0.39473684210526316,0.6578947368421053,-0.26315789473684215,-0.44023643514793953,-0.08059755982664403,True,38,114,False,10000,191,10000,20260826
Greedy,conditional_prevalence,ClaimComparison,Temporal,Gemma 4 2B,Gemma 4 4B,0.3333333333333333,0.6578947368421053,-0.324561403508772,-0.603902867965368,-0.03815428874252403,True,15,38,True,10000,191,10000,20260826
Greedy,conditional_prevalence,ClaimComparison,Temporal,Gemma 4 2B,Gemma 4 31B,0.3333333333333333,0.4824561403508772,-0.14912280701754388,-0.3976608187134503,0.11050417972831762,False,15,114,True,10000,191,10000,20260826
Greedy,conditional_prevalence,ClaimComparison,Temporal,Gemma 4 4B,Gemma 4 31B,0.6578947368421053,0.4824561403508772,0.17543859649122812,-0.005156435216782191,0.3503155154476981,False,38,114,False,10000,191,10000,20260826
Greedy,conditional_prevalence,ClaimComparison,Any explicit,Gemma 4 2B,Gemma 4 4B,1.0,0.9473684210526315,0.052631578947368474,0.0,0.1351351351351351,False,15,38,True,10000,191,10000,20260826
Greedy,conditional_prevalence,ClaimComparison,Any explicit,Gemma 4 2B,Gemma 4 31B,1.0,0.9736842105263158,0.02631578947368418,0.0,0.05882352941176472,False,15,114,True,10000,191,10000,20260826
Greedy,conditional_prevalence,ClaimComparison,Any explicit,Gemma 4 4B,Gemma 4 31B,0.9473684210526315,0.9736842105263158,-0.026315789473684292,-0.11333219484026225,0.04102564102564099,False,38,114,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Payoff,Comparison,Gemma 4 2B,Gemma 4 4B,0.622093023255814,0.7445255474452555,-0.1224325241894415,-0.22845832804616453,-0.011404013888025083,True,172,137,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Payoff,Comparison,Gemma 4 2B,Gemma 4 31B,0.622093023255814,0.4107142857142857,0.21137873754152825,0.06406414521915915,0.35611786259872025,True,172,56,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Payoff,Comparison,Gemma 4 4B,Gemma 4 31B,0.7445255474452555,0.4107142857142857,0.33381126173096975,0.18928124027388732,0.474345440314415,True,137,56,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Payoff,Contingency,Gemma 4 2B,Gemma 4 4B,0.6802325581395349,0.3795620437956204,0.30067051434391445,0.20092204341686704,0.3997627535142388,True,172,137,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Payoff,Contingency,Gemma 4 2B,Gemma 4 31B,0.6802325581395349,0.6964285714285714,-0.016196013289036526,-0.1559611236669429,0.12822722488015012,False,172,56,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Payoff,Contingency,Gemma 4 4B,Gemma 4 31B,0.3795620437956204,0.6964285714285714,-0.316866527632951,-0.4624344159207728,-0.1626185705253443,True,137,56,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Payoff,Expansion,Gemma 4 2B,Gemma 4 4B,0.5232558139534884,0.5255474452554745,-0.0022916313019860635,-0.11342525316685684,0.10961360132846475,False,172,137,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Payoff,Expansion,Gemma 4 2B,Gemma 4 31B,0.5232558139534884,0.6964285714285714,-0.17317275747508298,-0.31240637196439053,-0.030919037593262647,True,172,56,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Payoff,Expansion,Gemma 4 4B,Gemma 4 31B,0.5255474452554745,0.6964285714285714,-0.17088112617309692,-0.3237037257626894,-0.018835449333941483,True,137,56,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Payoff,Temporal,Gemma 4 2B,Gemma 4 4B,0.13953488372093023,0.27007299270072993,-0.1305381089797997,-0.23004238172366218,-0.03463339753375873,True,172,137,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Payoff,Temporal,Gemma 4 2B,Gemma 4 31B,0.13953488372093023,0.3392857142857143,-0.19975083056478407,-0.33448444915448483,-0.06871264700212071,True,172,56,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Payoff,Temporal,Gemma 4 4B,Gemma 4 31B,0.27007299270072993,0.3392857142857143,-0.06921272158498437,-0.21432703995163918,0.071168112690743,False,137,56,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Payoff,Any explicit,Gemma 4 2B,Gemma 4 4B,0.9767441860465116,0.9854014598540146,-0.00865727380750303,-0.0393258426966292,0.022923088977816683,False,172,137,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Payoff,Any explicit,Gemma 4 2B,Gemma 4 31B,0.9767441860465116,0.9464285714285714,0.03031561461794019,-0.028089887640449396,0.09941520467836251,False,172,56,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Payoff,Any explicit,Gemma 4 4B,Gemma 4 31B,0.9854014598540146,0.9464285714285714,0.03897288842544322,-0.015628075787401573,0.10696991929567123,False,137,56,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Uncertainty,Comparison,Gemma 4 2B,Gemma 4 4B,0.7459016393442623,0.8311688311688312,-0.08526719182456888,-0.18992131052273262,0.024371910958805143,False,122,77,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Uncertainty,Comparison,Gemma 4 2B,Gemma 4 31B,0.7459016393442623,0.6666666666666666,0.07923497267759572,-0.1695654280417931,0.35,False,122,15,True,10000,191,10000,20260826
Greedy,conditional_prevalence,Uncertainty,Comparison,Gemma 4 4B,Gemma 4 31B,0.8311688311688312,0.6666666666666666,0.1645021645021646,-0.09074595271963697,0.4396688732473046,False,77,15,True,10000,191,10000,20260826
Greedy,conditional_prevalence,Uncertainty,Contingency,Gemma 4 2B,Gemma 4 4B,0.7377049180327869,0.42857142857142855,0.3091334894613584,0.17659745500031857,0.44031492551566076,True,122,77,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Uncertainty,Contingency,Gemma 4 2B,Gemma 4 31B,0.7377049180327869,0.4666666666666667,0.27103825136612025,-0.00855263157894744,0.5407428543556726,False,122,15,True,10000,191,10000,20260826
Greedy,conditional_prevalence,Uncertainty,Contingency,Gemma 4 4B,Gemma 4 31B,0.42857142857142855,0.4666666666666667,-0.038095238095238126,-0.31794808422072507,0.235715737514518,False,77,15,True,10000,191,10000,20260826
Greedy,conditional_prevalence,Uncertainty,Expansion,Gemma 4 2B,Gemma 4 4B,0.5081967213114754,0.4805194805194805,0.027677240791994906,-0.11371717986970617,0.16995250997363998,False,122,77,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Uncertainty,Expansion,Gemma 4 2B,Gemma 4 31B,0.5081967213114754,0.6666666666666666,-0.1584699453551912,-0.4083241938507686,0.12024953863435753,False,122,15,True,10000,191,10000,20260826
Greedy,conditional_prevalence,Uncertainty,Expansion,Gemma 4 4B,Gemma 4 31B,0.4805194805194805,0.6666666666666666,-0.18614718614718612,-0.4404777992277993,0.10088273568536722,False,77,15,True,10000,191,10000,20260826
Greedy,conditional_prevalence,Uncertainty,Temporal,Gemma 4 2B,Gemma 4 4B,0.09016393442622951,0.19480519480519481,-0.1046412603789653,-0.21456179869475442,-0.0017508775662163868,True,122,77,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Uncertainty,Temporal,Gemma 4 2B,Gemma 4 31B,0.09016393442622951,0.5333333333333333,-0.44316939890710383,-0.715709772260932,-0.17516213968957875,True,122,15,True,10000,191,10000,20260826
Greedy,conditional_prevalence,Uncertainty,Temporal,Gemma 4 4B,Gemma 4 31B,0.19480519480519481,0.5333333333333333,-0.3385281385281385,-0.6081488083448867,-0.07321203873287209,True,77,15,True,10000,191,10000,20260826
Greedy,conditional_prevalence,Uncertainty,Any explicit,Gemma 4 2B,Gemma 4 4B,0.9836065573770492,1.0,-0.016393442622950838,-0.0423728813559322,0.0,False,122,77,False,10000,191,10000,20260826
Greedy,conditional_prevalence,Uncertainty,Any explicit,Gemma 4 2B,Gemma 4 31B,0.9836065573770492,1.0,-0.016393442622950838,-0.0423728813559322,0.0,False,122,15,True,10000,191,10000,20260826
Greedy,conditional_prevalence,Uncertainty,Any explicit,Gemma 4 4B,Gemma 4 31B,1.0,1.0,0.0,0.0,0.0,False,77,15,True,10000,191,10000,20260826
