model,decoding_group,run_label,semantic_category,discourse_relation,n_semantic_sentences,n_joint_sentences,conditional_prevalence,support_is_thin,thin_support_threshold
Gemma 4 4B,Stochastic,run_1,Testimony,Expansion.Restatement,241,0,0.0,False,30
Gemma 4 4B,Stochastic,run_1,Testimony,Temporal.Asynchronous,241,40,0.16597510373443983,False,30
Gemma 4 4B,Stochastic,run_1,Testimony,Temporal.Synchrony,241,6,0.024896265560165973,False,30
Gemma 4 4B,Stochastic,run_1,SocialJudgment,Comparison.Contrast,222,70,0.3153153153153153,False,30
Gemma 4 4B,Stochastic,run_1,SocialJudgment,Comparison.Concession,222,0,0.0,False,30
Gemma 4 4B,Stochastic,run_1,SocialJudgment,Contingency.Cause,222,7,0.03153153153153153,False,30
Gemma 4 4B,Stochastic,run_1,SocialJudgment,Contingency.Condition,222,1,0.0045045045045045045,False,30
Gemma 4 4B,Stochastic,run_1,SocialJudgment,Expansion.Conjunction,222,27,0.12162162162162163,False,30
Gemma 4 4B,Stochastic,run_1,SocialJudgment,Expansion.Alternative,222,0,0.0,False,30
Gemma 4 4B,Stochastic,run_1,SocialJudgment,Expansion.Restatement,222,0,0.0,False,30
Gemma 4 4B,Stochastic,run_1,SocialJudgment,Temporal.Asynchronous,222,15,0.06756756756756757,False,30
Gemma 4 4B,Stochastic,run_1,SocialJudgment,Temporal.Synchrony,222,3,0.013513513513513514,False,30
Gemma 4 4B,Stochastic,run_1,Behavioral,Comparison.Contrast,225,73,0.3244444444444444,False,30
Gemma 4 4B,Stochastic,run_1,Behavioral,Comparison.Concession,225,0,0.0,False,30
Gemma 4 4B,Stochastic,run_1,Behavioral,Contingency.Cause,225,12,0.05333333333333334,False,30
Gemma 4 4B,Stochastic,run_1,Behavioral,Contingency.Condition,225,0,0.0,False,30
Gemma 4 4B,Stochastic,run_1,Behavioral,Expansion.Conjunction,225,34,0.1511111111111111,False,30
Gemma 4 4B,Stochastic,run_1,Behavioral,Expansion.Alternative,225,0,0.0,False,30
Gemma 4 4B,Stochastic,run_1,Behavioral,Expansion.Restatement,225,0,0.0,False,30
Gemma 4 4B,Stochastic,run_1,Behavioral,Temporal.Asynchronous,225,14,0.06222222222222222,False,30
Gemma 4 4B,Stochastic,run_1,Behavioral,Temporal.Synchrony,225,8,0.035555555555555556,False,30
Gemma 4 4B,Stochastic,run_1,ClaimComparison,Comparison.Contrast,56,11,0.19642857142857142,False,30
Gemma 4 4B,Stochastic,run_1,ClaimComparison,Comparison.Concession,56,0,0.0,False,30
Gemma 4 4B,Stochastic,run_1,ClaimComparison,Contingency.Cause,56,2,0.03571428571428571,False,30
Gemma 4 4B,Stochastic,run_1,ClaimComparison,Contingency.Condition,56,0,0.0,False,30
Gemma 4 4B,Stochastic,run_1,ClaimComparison,Expansion.Conjunction,56,11,0.19642857142857142,False,30
Gemma 4 4B,Stochastic,run_1,ClaimComparison,Expansion.Alternative,56,0,0.0,False,30
Gemma 4 4B,Stochastic,run_1,ClaimComparison,Expansion.Restatement,56,0,0.0,False,30
Gemma 4 4B,Stochastic,run_1,ClaimComparison,Temporal.Asynchronous,56,22,0.39285714285714285,False,30
Gemma 4 4B,Stochastic,run_1,ClaimComparison,Temporal.Synchrony,56,1,0.017857142857142856,False,30
Gemma 4 4B,Stochastic,run_1,Payoff,Comparison.Contrast,165,20,0.12121212121212122,False,30
Gemma 4 4B,Stochastic,run_1,Payoff,Comparison.Concession,165,0,0.0,False,30
Gemma 4 4B,Stochastic,run_1,Payoff,Contingency.Cause,165,24,0.14545454545454545,False,30
Gemma 4 4B,Stochastic,run_1,Payoff,Contingency.Condition,165,10,0.06060606060606061,False,30
Gemma 4 4B,Stochastic,run_1,Payoff,Expansion.Conjunction,165,17,0.10303030303030303,False,30
Gemma 4 4B,Stochastic,run_1,Payoff,Expansion.Alternative,165,0,0.0,False,30
Gemma 4 4B,Stochastic,run_1,Payoff,Expansion.Restatement,165,0,0.0,False,30
Gemma 4 4B,Stochastic,run_1,Payoff,Temporal.Asynchronous,165,1,0.006060606060606061,False,30
Gemma 4 4B,Stochastic,run_1,Payoff,Temporal.Synchrony,165,1,0.006060606060606061,False,30
Gemma 4 4B,Stochastic,run_1,Uncertainty,Comparison.Contrast,101,31,0.3069306930693069,False,30
Gemma 4 4B,Stochastic,run_1,Uncertainty,Comparison.Concession,101,0,0.0,False,30
Gemma 4 4B,Stochastic,run_1,Uncertainty,Contingency.Cause,101,4,0.039603960396039604,False,30
Gemma 4 4B,Stochastic,run_1,Uncertainty,Contingency.Condition,101,1,0.009900990099009901,False,30
Gemma 4 4B,Stochastic,run_1,Uncertainty,Expansion.Conjunction,101,8,0.07920792079207921,False,30
Gemma 4 4B,Stochastic,run_1,Uncertainty,Expansion.Alternative,101,0,0.0,False,30
Gemma 4 4B,Stochastic,run_1,Uncertainty,Expansion.Restatement,101,0,0.0,False,30
Gemma 4 4B,Stochastic,run_1,Uncertainty,Temporal.Asynchronous,101,1,0.009900990099009901,False,30
Gemma 4 4B,Stochastic,run_1,Uncertainty,Temporal.Synchrony,101,0,0.0,False,30
Gemma 4 4B,Stochastic,run_2,Mechanical,Comparison.Contrast,13,5,0.38461538461538464,True,30
Gemma 4 4B,Stochastic,run_2,Mechanical,Comparison.Concession,13,0,0.0,True,30
Gemma 4 4B,Stochastic,run_2,Mechanical,Contingency.Cause,13,2,0.15384615384615385,True,30
Gemma 4 4B,Stochastic,run_2,Mechanical,Contingency.Condition,13,1,0.07692307692307693,True,30
Gemma 4 4B,Stochastic,run_2,Mechanical,Expansion.Conjunction,13,1,0.07692307692307693,True,30
Gemma 4 4B,Stochastic,run_2,Mechanical,Expansion.Alternative,13,0,0.0,True,30
Gemma 4 4B,Stochastic,run_2,Mechanical,Expansion.Restatement,13,0,0.0,True,30
Gemma 4 4B,Stochastic,run_2,Mechanical,Temporal.Asynchronous,13,1,0.07692307692307693,True,30
Gemma 4 4B,Stochastic,run_2,Mechanical,Temporal.Synchrony,13,0,0.0,True,30
Gemma 4 4B,Stochastic,run_2,Testimony,Comparison.Contrast,231,75,0.3246753246753247,False,30
Gemma 4 4B,Stochastic,run_2,Testimony,Comparison.Concession,231,3,0.012987012987012988,False,30
Gemma 4 4B,Stochastic,run_2,Testimony,Contingency.Cause,231,27,0.11688311688311688,False,30
Gemma 4 4B,Stochastic,run_2,Testimony,Contingency.Condition,231,2,0.008658008658008658,False,30
Gemma 4 4B,Stochastic,run_2,Testimony,Expansion.Conjunction,231,42,0.18181818181818182,False,30
Gemma 4 4B,Stochastic,run_2,Testimony,Expansion.Alternative,231,1,0.004329004329004329,False,30
Gemma 4 4B,Stochastic,run_2,Testimony,Expansion.Restatement,231,0,0.0,False,30
Gemma 4 4B,Stochastic,run_2,Testimony,Temporal.Asynchronous,231,33,0.14285714285714285,False,30
Gemma 4 4B,Stochastic,run_2,Testimony,Temporal.Synchrony,231,8,0.03463203463203463,False,30
Gemma 4 4B,Stochastic,run_2,SocialJudgment,Comparison.Contrast,237,74,0.31223628691983124,False,30
Gemma 4 4B,Stochastic,run_2,SocialJudgment,Comparison.Concession,237,1,0.004219409282700422,False,30
Gemma 4 4B,Stochastic,run_2,SocialJudgment,Contingency.Cause,237,11,0.046413502109704644,False,30
Gemma 4 4B,Stochastic,run_2,SocialJudgment,Contingency.Condition,237,1,0.004219409282700422,False,30
Gemma 4 4B,Stochastic,run_2,SocialJudgment,Expansion.Conjunction,237,50,0.2109704641350211,False,30
Gemma 4 4B,Stochastic,run_2,SocialJudgment,Expansion.Alternative,237,0,0.0,False,30
Gemma 4 4B,Stochastic,run_2,SocialJudgment,Expansion.Restatement,237,0,0.0,False,30
Gemma 4 4B,Stochastic,run_2,SocialJudgment,Temporal.Asynchronous,237,17,0.07172995780590717,False,30
Gemma 4 4B,Stochastic,run_2,SocialJudgment,Temporal.Synchrony,237,5,0.02109704641350211,False,30
Gemma 4 4B,Stochastic,run_2,Behavioral,Comparison.Contrast,216,71,0.3287037037037037,False,30
Gemma 4 4B,Stochastic,run_2,Behavioral,Comparison.Concession,216,0,0.0,False,30
Gemma 4 4B,Stochastic,run_2,Behavioral,Contingency.Cause,216,10,0.046296296296296294,False,30
Gemma 4 4B,Stochastic,run_2,Behavioral,Contingency.Condition,216,2,0.009259259259259259,False,30
Gemma 4 4B,Stochastic,run_2,Behavioral,Expansion.Conjunction,216,25,0.11574074074074074,False,30
Gemma 4 4B,Stochastic,run_2,Behavioral,Expansion.Alternative,216,0,0.0,False,30
Gemma 4 4B,Stochastic,run_2,Behavioral,Expansion.Restatement,216,0,0.0,False,30
Gemma 4 4B,Stochastic,run_2,Behavioral,Temporal.Asynchronous,216,15,0.06944444444444445,False,30
Gemma 4 4B,Stochastic,run_2,Behavioral,Temporal.Synchrony,216,11,0.05092592592592592,False,30
Gemma 4 4B,Stochastic,run_2,ClaimComparison,Comparison.Contrast,51,13,0.2549019607843137,False,30
Gemma 4 4B,Stochastic,run_2,ClaimComparison,Comparison.Concession,51,0,0.0,False,30
Gemma 4 4B,Stochastic,run_2,ClaimComparison,Contingency.Cause,51,1,0.0196078431372549,False,30
Gemma 4 4B,Stochastic,run_2,ClaimComparison,Contingency.Condition,51,0,0.0,False,30
Gemma 4 4B,Stochastic,run_2,ClaimComparison,Expansion.Conjunction,51,8,0.1568627450980392,False,30
Gemma 4 4B,Stochastic,run_2,ClaimComparison,Expansion.Alternative,51,0,0.0,False,30
Gemma 4 4B,Stochastic,run_2,ClaimComparison,Expansion.Restatement,51,0,0.0,False,30
Gemma 4 4B,Stochastic,run_2,ClaimComparison,Temporal.Asynchronous,51,16,0.3137254901960784,False,30
Gemma 4 4B,Stochastic,run_2,ClaimComparison,Temporal.Synchrony,51,2,0.0392156862745098,False,30
Gemma 4 4B,Stochastic,run_2,Payoff,Comparison.Contrast,157,24,0.15286624203821655,False,30
Gemma 4 4B,Stochastic,run_2,Payoff,Comparison.Concession,157,0,0.0,False,30
Gemma 4 4B,Stochastic,run_2,Payoff,Contingency.Cause,157,28,0.17834394904458598,False,30
Gemma 4 4B,Stochastic,run_2,Payoff,Contingency.Condition,157,13,0.08280254777070063,False,30
Gemma 4 4B,Stochastic,run_2,Payoff,Expansion.Conjunction,157,26,0.16560509554140126,False,30
Gemma 4 4B,Stochastic,run_2,Payoff,Expansion.Alternative,157,0,0.0,False,30
Gemma 4 4B,Stochastic,run_2,Payoff,Expansion.Restatement,157,0,0.0,False,30
Gemma 4 4B,Stochastic,run_2,Payoff,Temporal.Asynchronous,157,0,0.0,False,30
Gemma 4 4B,Stochastic,run_2,Payoff,Temporal.Synchrony,157,0,0.0,False,30
Gemma 4 4B,Stochastic,run_2,Uncertainty,Comparison.Contrast,125,41,0.328,False,30
Gemma 4 4B,Stochastic,run_2,Uncertainty,Comparison.Concession,125,0,0.0,False,30
Gemma 4 4B,Stochastic,run_2,Uncertainty,Contingency.Cause,125,12,0.096,False,30
Gemma 4 4B,Stochastic,run_2,Uncertainty,Contingency.Condition,125,1,0.008,False,30
Gemma 4 4B,Stochastic,run_2,Uncertainty,Expansion.Conjunction,125,7,0.056,False,30
Gemma 4 4B,Stochastic,run_2,Uncertainty,Expansion.Alternative,125,1,0.008,False,30
Gemma 4 4B,Stochastic,run_2,Uncertainty,Expansion.Restatement,125,0,0.0,False,30
Gemma 4 4B,Stochastic,run_2,Uncertainty,Temporal.Asynchronous,125,2,0.016,False,30
Gemma 4 4B,Stochastic,run_2,Uncertainty,Temporal.Synchrony,125,1,0.008,False,30
Gemma 4 4B,Stochastic,run_3,Mechanical,Comparison.Contrast,14,4,0.2857142857142857,True,30
Gemma 4 4B,Stochastic,run_3,Mechanical,Comparison.Concession,14,0,0.0,True,30
Gemma 4 4B,Stochastic,run_3,Mechanical,Contingency.Cause,14,2,0.14285714285714285,True,30
Gemma 4 4B,Stochastic,run_3,Mechanical,Contingency.Condition,14,0,0.0,True,30
Gemma 4 4B,Stochastic,run_3,Mechanical,Expansion.Conjunction,14,2,0.14285714285714285,True,30
Gemma 4 4B,Stochastic,run_3,Mechanical,Expansion.Alternative,14,0,0.0,True,30
Gemma 4 4B,Stochastic,run_3,Mechanical,Expansion.Restatement,14,0,0.0,True,30
Gemma 4 4B,Stochastic,run_3,Mechanical,Temporal.Asynchronous,14,2,0.14285714285714285,True,30
Gemma 4 4B,Stochastic,run_3,Mechanical,Temporal.Synchrony,14,0,0.0,True,30
Gemma 4 4B,Stochastic,run_3,Testimony,Comparison.Contrast,234,76,0.3247863247863248,False,30
Gemma 4 4B,Stochastic,run_3,Testimony,Comparison.Concession,234,1,0.004273504273504274,False,30
Gemma 4 4B,Stochastic,run_3,Testimony,Contingency.Cause,234,24,0.10256410256410256,False,30
Gemma 4 4B,Stochastic,run_3,Testimony,Contingency.Condition,234,5,0.021367521367521368,False,30
Gemma 4 4B,Stochastic,run_3,Testimony,Expansion.Conjunction,234,38,0.1623931623931624,False,30
Gemma 4 4B,Stochastic,run_3,Testimony,Expansion.Alternative,234,0,0.0,False,30
Gemma 4 4B,Stochastic,run_3,Testimony,Expansion.Restatement,234,0,0.0,False,30
Gemma 4 4B,Stochastic,run_3,Testimony,Temporal.Asynchronous,234,32,0.13675213675213677,False,30
Gemma 4 4B,Stochastic,run_3,Testimony,Temporal.Synchrony,234,1,0.004273504273504274,False,30
Gemma 4 4B,Stochastic,run_3,SocialJudgment,Comparison.Contrast,230,62,0.26956521739130435,False,30
Gemma 4 4B,Stochastic,run_3,SocialJudgment,Comparison.Concession,230,1,0.004347826086956522,False,30
Gemma 4 4B,Stochastic,run_3,SocialJudgment,Contingency.Cause,230,6,0.02608695652173913,False,30
Gemma 4 4B,Stochastic,run_3,SocialJudgment,Contingency.Condition,230,0,0.0,False,30
Gemma 4 4B,Stochastic,run_3,SocialJudgment,Expansion.Conjunction,230,40,0.17391304347826086,False,30
Gemma 4 4B,Stochastic,run_3,SocialJudgment,Expansion.Alternative,230,0,0.0,False,30
Gemma 4 4B,Stochastic,run_3,SocialJudgment,Expansion.Restatement,230,0,0.0,False,30
Gemma 4 4B,Stochastic,run_3,SocialJudgment,Temporal.Asynchronous,230,12,0.05217391304347826,False,30
Gemma 4 4B,Stochastic,run_3,SocialJudgment,Temporal.Synchrony,230,2,0.008695652173913044,False,30
Gemma 4 4B,Stochastic,run_3,Behavioral,Comparison.Contrast,213,72,0.3380281690140845,False,30
Gemma 4 4B,Stochastic,run_3,Behavioral,Comparison.Concession,213,0,0.0,False,30
Gemma 4 4B,Stochastic,run_3,Behavioral,Contingency.Cause,213,6,0.028169014084507043,False,30
Gemma 4 4B,Stochastic,run_3,Behavioral,Contingency.Condition,213,2,0.009389671361502348,False,30
Gemma 4 4B,Stochastic,run_3,Behavioral,Expansion.Conjunction,213,33,0.15492957746478872,False,30
Gemma 4 4B,Stochastic,run_3,Behavioral,Expansion.Alternative,213,0,0.0,False,30
Gemma 4 4B,Stochastic,run_3,Behavioral,Expansion.Restatement,213,0,0.0,False,30
Gemma 4 4B,Stochastic,run_3,Behavioral,Temporal.Asynchronous,213,11,0.051643192488262914,False,30
Gemma 4 4B,Stochastic,run_3,Behavioral,Temporal.Synchrony,213,6,0.028169014084507043,False,30
Gemma 4 4B,Stochastic,run_3,ClaimComparison,Comparison.Contrast,56,16,0.2857142857142857,False,30
Gemma 4 4B,Stochastic,run_3,ClaimComparison,Comparison.Concession,56,0,0.0,False,30
Gemma 4 4B,Stochastic,run_3,ClaimComparison,Contingency.Cause,56,4,0.07142857142857142,False,30
Gemma 4 4B,Stochastic,run_3,ClaimComparison,Contingency.Condition,56,1,0.017857142857142856,False,30
Gemma 4 4B,Stochastic,run_3,ClaimComparison,Expansion.Conjunction,56,4,0.07142857142857142,False,30
Gemma 4 4B,Stochastic,run_3,ClaimComparison,Expansion.Alternative,56,0,0.0,False,30
Gemma 4 4B,Stochastic,run_3,ClaimComparison,Expansion.Restatement,56,0,0.0,False,30
Gemma 4 4B,Stochastic,run_3,ClaimComparison,Temporal.Asynchronous,56,20,0.35714285714285715,False,30
Gemma 4 4B,Stochastic,run_3,ClaimComparison,Temporal.Synchrony,56,0,0.0,False,30
Gemma 4 4B,Stochastic,run_3,Payoff,Comparison.Contrast,156,21,0.1346153846153846,False,30
Gemma 4 4B,Stochastic,run_3,Payoff,Comparison.Concession,156,1,0.00641025641025641,False,30
Gemma 4 4B,Stochastic,run_3,Payoff,Contingency.Cause,156,22,0.14102564102564102,False,30
Gemma 4 4B,Stochastic,run_3,Payoff,Contingency.Condition,156,8,0.05128205128205128,False,30
Gemma 4 4B,Stochastic,run_3,Payoff,Expansion.Conjunction,156,24,0.15384615384615385,False,30
Gemma 4 4B,Stochastic,run_3,Payoff,Expansion.Alternative,156,0,0.0,False,30
Gemma 4 4B,Stochastic,run_3,Payoff,Expansion.Restatement,156,0,0.0,False,30
Gemma 4 4B,Stochastic,run_3,Payoff,Temporal.Asynchronous,156,2,0.01282051282051282,False,30
Gemma 4 4B,Stochastic,run_3,Payoff,Temporal.Synchrony,156,1,0.00641025641025641,False,30
Gemma 4 4B,Stochastic,run_3,Uncertainty,Comparison.Contrast,111,45,0.40540540540540543,False,30
Gemma 4 4B,Stochastic,run_3,Uncertainty,Comparison.Concession,111,0,0.0,False,30
Gemma 4 4B,Stochastic,run_3,Uncertainty,Contingency.Cause,111,9,0.08108108108108109,False,30
Gemma 4 4B,Stochastic,run_3,Uncertainty,Contingency.Condition,111,1,0.009009009009009009,False,30
Gemma 4 4B,Stochastic,run_3,Uncertainty,Expansion.Conjunction,111,8,0.07207207207207207,False,30
Gemma 4 4B,Stochastic,run_3,Uncertainty,Expansion.Alternative,111,0,0.0,False,30
Gemma 4 4B,Stochastic,run_3,Uncertainty,Expansion.Restatement,111,0,0.0,False,30
Gemma 4 4B,Stochastic,run_3,Uncertainty,Temporal.Asynchronous,111,0,0.0,False,30
Gemma 4 4B,Stochastic,run_3,Uncertainty,Temporal.Synchrony,111,1,0.009009009009009009,False,30
Gemma 4 4B,Greedy,greedy_t0,Mechanical,Comparison.Contrast,14,2,0.14285714285714285,True,30
Gemma 4 4B,Greedy,greedy_t0,Mechanical,Comparison.Concession,14,0,0.0,True,30
Gemma 4 4B,Greedy,greedy_t0,Mechanical,Contingency.Cause,14,3,0.21428571428571427,True,30
Gemma 4 4B,Greedy,greedy_t0,Mechanical,Contingency.Condition,14,3,0.21428571428571427,True,30
Gemma 4 4B,Greedy,greedy_t0,Mechanical,Expansion.Conjunction,14,0,0.0,True,30
Gemma 4 4B,Greedy,greedy_t0,Mechanical,Expansion.Alternative,14,0,0.0,True,30
Gemma 4 4B,Greedy,greedy_t0,Mechanical,Expansion.Restatement,14,0,0.0,True,30
Gemma 4 4B,Greedy,greedy_t0,Mechanical,Temporal.Asynchronous,14,2,0.14285714285714285,True,30
Gemma 4 4B,Greedy,greedy_t0,Mechanical,Temporal.Synchrony,14,0,0.0,True,30
Gemma 4 4B,Greedy,greedy_t0,Testimony,Comparison.Contrast,222,72,0.32432432432432434,False,30
Gemma 4 4B,Greedy,greedy_t0,Testimony,Comparison.Concession,222,2,0.009009009009009009,False,30
Gemma 4 4B,Greedy,greedy_t0,Testimony,Contingency.Cause,222,14,0.06306306306306306,False,30
Gemma 4 4B,Greedy,greedy_t0,Testimony,Contingency.Condition,222,7,0.03153153153153153,False,30
Gemma 4 4B,Greedy,greedy_t0,Testimony,Expansion.Conjunction,222,35,0.15765765765765766,False,30
Gemma 4 4B,Greedy,greedy_t0,Testimony,Expansion.Alternative,222,0,0.0,False,30
Gemma 4 4B,Greedy,greedy_t0,Testimony,Expansion.Restatement,222,0,0.0,False,30
Gemma 4 4B,Greedy,greedy_t0,Testimony,Temporal.Asynchronous,222,39,0.17567567567567569,False,30
Gemma 4 4B,Greedy,greedy_t0,Testimony,Temporal.Synchrony,222,6,0.02702702702702703,False,30
Gemma 4 4B,Greedy,greedy_t0,SocialJudgment,Comparison.Contrast,229,73,0.31877729257641924,False,30
Gemma 4 4B,Greedy,greedy_t0,SocialJudgment,Comparison.Concession,229,1,0.004366812227074236,False,30
Gemma 4 4B,Greedy,greedy_t0,SocialJudgment,Contingency.Cause,229,5,0.021834061135371178,False,30
Gemma 4 4B,Greedy,greedy_t0,SocialJudgment,Contingency.Condition,229,2,0.008733624454148471,False,30
Gemma 4 4B,Greedy,greedy_t0,SocialJudgment,Expansion.Conjunction,229,50,0.2183406113537118,False,30
Gemma 4 4B,Greedy,greedy_t0,SocialJudgment,Expansion.Alternative,229,0,0.0,False,30
Gemma 4 4B,Greedy,greedy_t0,SocialJudgment,Expansion.Restatement,229,0,0.0,False,30
Gemma 4 4B,Greedy,greedy_t0,SocialJudgment,Temporal.Asynchronous,229,16,0.06986899563318777,False,30
Gemma 4 4B,Greedy,greedy_t0,SocialJudgment,Temporal.Synchrony,229,2,0.008733624454148471,False,30
Gemma 4 4B,Greedy,greedy_t0,Behavioral,Comparison.Contrast,177,50,0.2824858757062147,False,30
Gemma 4 4B,Greedy,greedy_t0,Behavioral,Comparison.Concession,177,1,0.005649717514124294,False,30
Gemma 4 4B,Greedy,greedy_t0,Behavioral,Contingency.Cause,177,3,0.01694915254237288,False,30
Gemma 4 4B,Greedy,greedy_t0,Behavioral,Contingency.Condition,177,1,0.005649717514124294,False,30
Gemma 4 4B,Greedy,greedy_t0,Behavioral,Expansion.Conjunction,177,31,0.1751412429378531,False,30
Gemma 4 4B,Greedy,greedy_t0,Behavioral,Expansion.Alternative,177,1,0.005649717514124294,False,30
Gemma 4 4B,Greedy,greedy_t0,Behavioral,Expansion.Restatement,177,0,0.0,False,30
Gemma 4 4B,Greedy,greedy_t0,Behavioral,Temporal.Asynchronous,177,11,0.062146892655367235,False,30
Gemma 4 4B,Greedy,greedy_t0,Behavioral,Temporal.Synchrony,177,6,0.03389830508474576,False,30
Gemma 4 4B,Greedy,greedy_t0,ClaimComparison,Comparison.Contrast,67,11,0.16417910447761194,False,30
Gemma 4 4B,Greedy,greedy_t0,ClaimComparison,Comparison.Concession,67,1,0.014925373134328358,False,30
Gemma 4 4B,Greedy,greedy_t0,ClaimComparison,Contingency.Cause,67,0,0.0,False,30
Gemma 4 4B,Greedy,greedy_t0,ClaimComparison,Contingency.Condition,67,0,0.0,False,30
Gemma 4 4B,Greedy,greedy_t0,ClaimComparison,Expansion.Conjunction,67,6,0.08955223880597014,False,30
Gemma 4 4B,Greedy,greedy_t0,ClaimComparison,Expansion.Alternative,67,0,0.0,False,30
Gemma 4 4B,Greedy,greedy_t0,ClaimComparison,Expansion.Restatement,67,0,0.0,False,30
Gemma 4 4B,Greedy,greedy_t0,ClaimComparison,Temporal.Asynchronous,67,23,0.34328358208955223,False,30
Gemma 4 4B,Greedy,greedy_t0,ClaimComparison,Temporal.Synchrony,67,2,0.029850746268656716,False,30
Gemma 4 4B,Greedy,greedy_t0,Payoff,Comparison.Contrast,151,15,0.09933774834437085,False,30
Gemma 4 4B,Greedy,greedy_t0,Payoff,Comparison.Concession,151,0,0.0,False,30
Gemma 4 4B,Greedy,greedy_t0,Payoff,Contingency.Cause,151,31,0.2052980132450331,False,30
Gemma 4 4B,Greedy,greedy_t0,Payoff,Contingency.Condition,151,15,0.09933774834437085,False,30
Gemma 4 4B,Greedy,greedy_t0,Payoff,Expansion.Conjunction,151,26,0.17218543046357615,False,30
Gemma 4 4B,Greedy,greedy_t0,Payoff,Expansion.Alternative,151,0,0.0,False,30
Gemma 4 4B,Greedy,greedy_t0,Payoff,Expansion.Restatement,151,0,0.0,False,30
Gemma 4 4B,Greedy,greedy_t0,Payoff,Temporal.Asynchronous,151,2,0.013245033112582781,False,30
Gemma 4 4B,Greedy,greedy_t0,Payoff,Temporal.Synchrony,151,1,0.006622516556291391,False,30
Gemma 4 4B,Greedy,greedy_t0,Uncertainty,Comparison.Contrast,117,32,0.27350427350427353,False,30
Gemma 4 4B,Greedy,greedy_t0,Uncertainty,Comparison.Concession,117,0,0.0,False,30
Gemma 4 4B,Greedy,greedy_t0,Uncertainty,Contingency.Cause,117,9,0.07692307692307693,False,30
Gemma 4 4B,Greedy,greedy_t0,Uncertainty,Contingency.Condition,117,1,0.008547008547008548,False,30
Gemma 4 4B,Greedy,greedy_t0,Uncertainty,Expansion.Conjunction,117,5,0.042735042735042736,False,30
Gemma 4 4B,Greedy,greedy_t0,Uncertainty,Expansion.Alternative,117,0,0.0,False,30
Gemma 4 4B,Greedy,greedy_t0,Uncertainty,Expansion.Restatement,117,0,0.0,False,30
Gemma 4 4B,Greedy,greedy_t0,Uncertainty,Temporal.Asynchronous,117,1,0.008547008547008548,False,30
Gemma 4 4B,Greedy,greedy_t0,Uncertainty,Temporal.Synchrony,117,0,0.0,False,30
Gemma 4 31B,Stochastic,run_1,Mechanical,Comparison.Contrast,126,16,0.12698412698412698,False,30
Gemma 4 31B,Stochastic,run_1,Mechanical,Comparison.Concession,126,1,0.007936507936507936,False,30
Gemma 4 31B,Stochastic,run_1,Mechanical,Contingency.Cause,126,27,0.21428571428571427,False,30
Gemma 4 31B,Stochastic,run_1,Mechanical,Contingency.Condition,126,40,0.31746031746031744,False,30
Gemma 4 31B,Stochastic,run_1,Mechanical,Expansion.Conjunction,126,20,0.15873015873015872,False,30
Gemma 4 31B,Stochastic,run_1,Mechanical,Expansion.Alternative,126,4,0.031746031746031744,False,30
Gemma 4 31B,Stochastic,run_1,Mechanical,Expansion.Restatement,126,0,0.0,False,30
Gemma 4 31B,Stochastic,run_1,Mechanical,Temporal.Asynchronous,126,16,0.12698412698412698,False,30
Gemma 4 31B,Stochastic,run_1,Mechanical,Temporal.Synchrony,126,5,0.03968253968253968,False,30
Gemma 4 31B,Stochastic,run_1,Testimony,Comparison.Contrast,409,71,0.17359413202933985,False,30
Gemma 4 31B,Stochastic,run_1,Testimony,Comparison.Concession,409,2,0.004889975550122249,False,30
Gemma 4 31B,Stochastic,run_1,Testimony,Contingency.Cause,409,39,0.09535452322738386,False,30
Gemma 4 31B,Stochastic,run_1,Testimony,Contingency.Condition,409,17,0.04156479217603912,False,30
Gemma 4 31B,Stochastic,run_1,Testimony,Expansion.Conjunction,409,92,0.22493887530562348,False,30
Gemma 4 31B,Stochastic,run_1,Testimony,Expansion.Alternative,409,3,0.007334963325183374,False,30
Gemma 4 31B,Stochastic,run_1,Testimony,Expansion.Restatement,409,0,0.0,False,30
Gemma 4 31B,Stochastic,run_1,Testimony,Temporal.Asynchronous,409,67,0.16381418092909536,False,30
Gemma 4 31B,Stochastic,run_1,Testimony,Temporal.Synchrony,409,18,0.044009779951100246,False,30
Gemma 4 31B,Stochastic,run_1,SocialJudgment,Comparison.Contrast,68,17,0.25,False,30
Gemma 4 31B,Stochastic,run_1,SocialJudgment,Comparison.Concession,68,1,0.014705882352941176,False,30
Gemma 4 31B,Stochastic,run_1,SocialJudgment,Contingency.Cause,68,5,0.07352941176470588,False,30
Gemma 4 31B,Stochastic,run_1,SocialJudgment,Contingency.Condition,68,2,0.029411764705882353,False,30
Gemma 4 31B,Stochastic,run_1,SocialJudgment,Expansion.Conjunction,68,21,0.3088235294117647,False,30
Gemma 4 31B,Stochastic,run_1,SocialJudgment,Expansion.Alternative,68,0,0.0,False,30
Gemma 4 31B,Stochastic,run_1,SocialJudgment,Expansion.Restatement,68,0,0.0,False,30
Gemma 4 31B,Stochastic,run_1,SocialJudgment,Temporal.Asynchronous,68,7,0.10294117647058823,False,30
Gemma 4 31B,Stochastic,run_1,SocialJudgment,Temporal.Synchrony,68,0,0.0,False,30
Gemma 4 31B,Stochastic,run_1,Behavioral,Comparison.Contrast,179,42,0.2346368715083799,False,30
Gemma 4 31B,Stochastic,run_1,Behavioral,Comparison.Concession,179,0,0.0,False,30
